Nom,Categorie,CID,Formule,Masse_molaire,LogP,HBD,HBA,TPSA,SMILES,Source_structure,Source_toxicologie,Plante,Partie_utilisee,Statut_donnees,RDKit_Masse_molaire,RDKit_LogP,RDKit_HBD,RDKit_HBA,RDKit_TPSA,Atomes_lourds,Anneaux,Liaisons_rotatables,LD50_mg_kg,LogLD50,Toxicite,Risque,RKdit_masse_molaire
CID_60105139,Industrial,60105139,CH4ORe,218.249,,1,1,20.2,CO.[Re],PubChem,,,,Structure_PubChem,218.249,-0.394,1,1,20.23,3,0,0,,,,,218.249
CID_60112954,Industrial,60112954,C3H2O,54.05,-0.1,0,1,17.1,[CH]C(=O)[CH],PubChem,,,,Structure_PubChem,54.048,-0.0223,0,1,17.07,4,0,0,,,,,54.048
CID_60117014,Industrial,60117014,CH4OV6,337.691,,1,1,20.2,CO.[V].[V].[V].[V].[V].[V],PubChem,,,,Structure_PubChem,337.706,-0.4065,1,1,20.23,8,0,0,,,,,337.706
CID_60127938,Industrial,60127938,CH4O,32.042,-0.5,1,1,20.2,[1H]OC,PubChem,,,,Structure_PubChem,32.0418,-0.3915,1,1,20.23,2,0,0,,,,,32.0418
CID_60130942,Industrial,60130942,C2H6O,46.07,-0.1,1,1,1.0,C[CH-][OH2+],PubChem,,,,Structure_PubChem,46.069,-0.1073,0,0,22.9,3,0,0,,,,,46.069
CID_60205193,Industrial,60205193,C2H5FO,64.06,0.4,1,2,20.2,C[C@H](O)F,PubChem,,,,Structure_PubChem,64.059,0.2942,1,1,20.23,4,0,0,,,,,64.059
CID_66602278,Industrial,66602278,C6H6NaO,117.10,,1,1,20.2,C1=CC=C(C=C1)O.[Na],PubChem,,,,Structure_PubChem,117.103,1.0114,1,1,20.23,8,1,0,,,,,117.103
CID_67480918,Industrial,67480918,C14H18O3,234.29,4.5,1,3,46.5,CC/C=C\CC(C)OC(=O)C1=CC=CC=C1O,PubChem,,,,Structure_PubChem,234.295,3.2938,1,3,46.53,17,1,5,,,,,234.295
CID_71309207,Industrial,71309207,CH4O,32.031,-0.5,1,1,20.2,[12CH3]O,PubChem,,,,Structure_PubChem,32.031,-0.3915,1,1,20.23,2,0,0,,,,,32.031
CID_71309459,Industrial,71309459,C4H6O2,88.07,-1.3,0,2,34.1,[13CH3]C(=O)C(=O)[13CH3],PubChem,,,,Structure_PubChem,88.0747,0.1644,0,2,34.14,6,0,1,,,,,88.0747
CID_71309548,Industrial,71309548,C3H8O,63.073,0.3,1,1,20.2,[13CH3][13CH2][13CH2]O,PubChem,,,,Structure_PubChem,63.0731,0.3887,1,1,20.23,4,0,1,,,,,63.0731
CID_71309591,Industrial,71309591,C4H6O2,88.07,-1.3,0,2,34.1,C[13C](=O)[13C](=O)C,PubChem,,,,Structure_PubChem,88.0747,0.1644,0,2,34.14,6,0,1,,,,,88.0747
CID_71331219,Industrial,71331219,CH4AlO,59.023,,1,1,20.2,CO.[Al],PubChem,,,,Structure_PubChem,59.024,-0.7723,1,1,20.23,3,0,0,,,,,59.024
CID_71362589,Industrial,71362589,C3H5ClFO-,111.52,,0,3,17.1,CC(=O)CF.[Cl-],PubChem,,,,Structure_PubChem,111.523,-2.4511,0,1,17.07,6,0,1,,,,,111.523
CID_71372367,Industrial,71372367,C3H6LiO+,65.0,,0,1,17.1,[Li+].CC(=O)C,PubChem,,,,Structure_PubChem,65.021,-2.4007,0,1,17.07,5,0,0,,,,,65.021
CID_71410221,Industrial,71410221,CH6GeO,106.69,,1,1,20.2,C(O)[GeH3],PubChem,,,,Structure_PubChem,106.668,-1.6984,1,1,20.23,3,0,0,,,,,106.668
CID_71417207,Industrial,71417207,CH4FeO,87.89,,1,1,20.2,CO.[Fe],PubChem,,,,Structure_PubChem,87.887,-0.394,1,1,20.23,3,0,0,,,,,87.887
CID_71428646,Industrial,71428646,CH4CaO,72.12,,1,1,20.2,CO.[Ca],PubChem,,,,Structure_PubChem,72.12,-0.7723,1,1,20.23,3,0,0,,,,,72.12
CID_71459681,Industrial,71459681,C6H6AsNaO3,224.02,,1,3,60.4,C1=CC=C(C=C1)[As](=O)(O)[O-].[Na+],PubChem,,,,Structure_PubChem,224.023,-4.3804,1,2,60.36,11,1,1,,,,,224.023
CID_71720369,Industrial,71720369,C12H20OSi,208.37,,1,1,20.2,CC[Si](CC)(CC)C1=CC=C(C=C1)O,PubChem,,,,Structure_PubChem,208.377,3.1077,1,1,20.23,14,1,4,,,,,208.377
CID_72222103,Industrial,72222103,C7H7IO,234.03,2.6,1,1,20.2,CC1=C(C(=CC=C1)O)I,PubChem,,,,Structure_PubChem,234.036,2.3052,1,1,20.23,9,1,0,,,,,234.036
CID_72470430,Industrial,72470430,C2H6LiNbO,145.9,,1,1,20.2,[Li].CCO.[Nb],PubChem,,,,Structure_PubChem,145.916,-0.3847,1,1,20.23,5,0,0,,,,,145.916
CID_72601071,Industrial,72601071,C2H6ORe,232.28,,1,1,20.2,CCO.[Re],PubChem,,,,Structure_PubChem,232.276,-0.0039,1,1,20.23,4,0,0,,,,,232.276
CID_72649218,Industrial,72649218,CH4ORe,218.249,,1,1,20.2,CO.[Re],PubChem,,,,Structure_PubChem,218.249,-0.394,1,1,20.23,3,0,0,,,,,218.249
CID_73430669,Industrial,73430669,CH4OW,215.88,,1,1,20.2,CO.[W],PubChem,,,,Structure_PubChem,215.882,-0.394,1,1,20.23,3,0,0,,,,,215.882
CID_73458283,Industrial,73458283,C2H6AcO,273.10,,1,1,20.2,CCO.[Ac],PubChem,,,,Structure_PubChem,273.069,-0.0014,1,1,20.23,4,0,0,,,,,273.069
CID_73509589,Industrial,73509589,CH4OTi,79.909,,1,1,20.2,CO.[Ti],PubChem,,,,Structure_PubChem,79.909,-0.394,1,1,20.23,3,0,0,,,,,79.909
CID_73675197,Industrial,73675197,C2H6OY,134.97,,1,1,20.2,CCO.[Y],PubChem,,,,Structure_PubChem,134.975,-0.0039,1,1,20.23,4,0,0,,,,,134.975
CID_73681981,Industrial,73681981,CH4OU,270.071,,1,1,20.2,CO.[U],PubChem,,,,Structure_PubChem,270.071,-0.3915,1,1,20.23,3,0,0,,,,,270.071
CID_73682722,Industrial,73682722,C2H6Cl3OV,203.36,,1,1,20.2,CCO.Cl[V](Cl)Cl,PubChem,,,,Structure_PubChem,203.372,2.0646,1,1,20.23,7,0,0,,,,,203.372
CID_73705119,Industrial,73705119,CH4OV,82.983,,1,1,20.2,CO.[V],PubChem,,,,Structure_PubChem,82.986,-0.394,1,1,20.23,3,0,0,,,,,82.986
CID_73705380,Industrial,73705380,CH4OPr,172.950,,1,1,20.2,CO.[Pr],PubChem,,,,Structure_PubChem,172.95,-0.3915,1,1,20.23,3,0,0,,,,,172.95
CID_73864187,Industrial,73864187,CH4OY,120.948,,1,1,20.2,CO.[Y],PubChem,,,,Structure_PubChem,120.948,-0.394,1,1,20.23,3,0,0,,,,,120.948
CID_73988284,Industrial,73988284,CH4NiO,90.735,,1,1,20.2,CO.[Ni],PubChem,,,,Structure_PubChem,90.735,-0.394,1,1,20.23,3,0,0,,,,,90.735
CID_73988295,Industrial,73988295,C2H6MnO,101.01,,1,1,20.2,CCO.[Mn],PubChem,,,,Structure_PubChem,101.007,-0.0039,1,1,20.23,4,0,0,,,,,101.007
CID_73988298,Industrial,73988298,C2H6CoO,105.00,,1,1,20.2,CCO.[Co],PubChem,,,,Structure_PubChem,105.002,-0.0039,1,1,20.23,4,0,0,,,,,105.002
CID_74032993,Industrial,74032993,CH4OZr,123.26,,1,1,20.2,CO.[Zr],PubChem,,,,Structure_PubChem,123.266,-0.394,1,1,20.23,3,0,0,,,,,123.266
CID_74053264,Industrial,74053264,C2H6OW,229.91,,1,1,20.2,CCO.[W],PubChem,,,,Structure_PubChem,229.909,-0.0039,1,1,20.23,4,0,0,,,,,229.909
CID_76210607,Industrial,76210607,CH4OPt,227.13,,1,1,20.2,CO.[Pt],PubChem,,,,Structure_PubChem,227.12,-0.394,1,1,20.23,3,0,0,,,,,227.12
CID_76606714,Industrial,76606714,CH4ORh,134.947,,1,1,20.2,CO.[Rh],PubChem,,,,Structure_PubChem,134.948,-0.394,1,1,20.23,3,0,0,,,,,134.948
CID_78070402,Industrial,78070402,CH4FeO2,103.89,,1,2,37.3,CO.O=[Fe],PubChem,,,,Structure_PubChem,103.886,-0.5128,1,2,37.3,4,0,0,,,,,103.886
CID_85604193,Industrial,85604193,C3H6CuO+,121.63,,0,1,17.1,CC(=O)C.[Cu+],PubChem,,,,Structure_PubChem,121.626,0.5928,0,1,17.07,5,0,0,,,,,121.626
CID_85613708,Industrial,85613708,C3H6AgO+,165.95,,0,1,17.1,CC(=O)C.[Ag+],PubChem,,,,Structure_PubChem,165.948,0.5928,0,1,17.07,5,0,0,,,,,165.948
CID_85694641,Industrial,85694641,C3H6CuO,121.63,,0,1,17.1,CC(=O)C.[Cu],PubChem,,,,Structure_PubChem,121.626,0.5928,0,1,17.07,5,0,0,,,,,121.626
CID_85694643,Industrial,85694643,C3H6CrO,110.08,,0,1,17.1,CC(=O)C.[Cr],PubChem,,,,Structure_PubChem,110.076,0.5928,0,1,17.07,5,0,0,,,,,110.076
CID_85699776,Industrial,85699776,C2H12O4,100.11,,4,4,23.2,CCO.O.O.O,PubChem,,,,Structure_PubChem,100.114,-2.4755,1,1,114.73,6,0,0,,,,,100.114
CID_85749397,Industrial,85749397,C3H5GeO,129.70,,0,1,17.1,CC(=O)C[Ge],PubChem,,,,Structure_PubChem,129.682,0.1622,0,1,17.07,5,0,1,,,,,129.682
CID_85767633,Industrial,85767633,CH4GdO,189.29,,1,1,20.2,CO.[Gd],PubChem,,,,Structure_PubChem,189.292,-0.3915,1,1,20.23,3,0,0,,,,,189.292
CID_85767642,Industrial,85767642,CH4LaO,170.947,,1,1,20.2,CO.[La],PubChem,,,,Structure_PubChem,170.948,-0.3915,1,1,20.23,3,0,0,,,,,170.948
CID_85767647,Industrial,85767647,CH4LaO,170.947,,1,1,20.2,CO.[La],PubChem,,,,Structure_PubChem,170.948,-0.3915,1,1,20.23,3,0,0,,,,,170.948
CID_85779255,Industrial,85779255,C3H6OZn+2,123.5,,0,1,17.1,CC(=O)C.[Zn+2],PubChem,,,,Structure_PubChem,123.47,0.5928,0,1,17.07,5,0,0,,,,,123.47
CID_85784537,Industrial,85784537,C2H5GeO,117.69,,1,1,20.2,C(C[Ge])O,PubChem,,,,Structure_PubChem,117.671,-0.4345,1,1,20.23,4,0,1,,,,,117.671
CID_85836815,Industrial,85836815,C3H10O3,94.11,,2,3,19.1,CC(=O)C.O.O,PubChem,,,,Structure_PubChem,94.11,-1.0541,0,1,80.07,6,0,0,,,,,94.11
CID_86165451,Industrial,86165451,C3H6CoO,117.01,,0,1,17.1,CC(=O)C.[Co],PubChem,,,,Structure_PubChem,117.013,0.5928,0,1,17.07,5,0,0,,,,,117.013
CID_86167554,Industrial,86167554,C2H4FO+,63.05,-0.8,1,2,20.2,C([CH+]F)O,PubChem,,,,Structure_PubChem,63.051,0.11,1,1,20.23,4,0,1,,,,,63.051
CID_86181734,Industrial,86181734,CH4OZn,97.4,,1,1,20.2,CO.[Zn],PubChem,,,,Structure_PubChem,97.432,-0.394,1,1,20.23,3,0,0,,,,,97.432
CID_86184134,Industrial,86184134,CH4OSc,76.998,,1,1,20.2,CO.[Sc],PubChem,,,,Structure_PubChem,76.998,-0.394,1,1,20.23,3,0,0,,,,,76.998
CID_86192230,Industrial,86192230,C3H6MnO,113.02,,0,1,17.1,CC(=O)C.[Mn],PubChem,,,,Structure_PubChem,113.018,0.5928,0,1,17.07,5,0,0,,,,,113.018
CID_86585260,Industrial,86585260,C2H6N2O,74.08,,1,3,67.8,CCO.N#N,PubChem,,,,Structure_PubChem,74.083,0.0288,1,3,67.81,5,0,0,,,,,74.083
CID_86591755,Industrial,86591755,CH7KO3,106.16,,3,3,22.2,CO.O.[OH-].[K+],PubChem,,,,Structure_PubChem,106.162,-4.389,1,2,81.73,5,0,0,,,,,106.162
CID_86604601,Industrial,86604601,C2H9ClO2,100.54,,3,2,21.2,CCO.O.Cl,PubChem,,,,Structure_PubChem,100.545,-0.4043,1,1,51.73,5,0,0,,,,,100.545
CID_86636928,Industrial,86636928,CH7NaO3,90.05,,3,3,22.2,CO.O.[OH-].[Na+],PubChem,,,,Structure_PubChem,90.054,-4.389,1,2,81.73,5,0,0,,,,,90.054
CID_86643649,Industrial,86643649,CH4OPd,138.46,,1,1,20.2,CO.[Pd],PubChem,,,,Structure_PubChem,138.462,-0.394,1,1,20.23,3,0,0,,,,,138.462
CID_86644797,Industrial,86644797,C3H7IO,185.99,,1,1,17.1,CC(=O)C.I,PubChem,,,,Structure_PubChem,185.992,1.2133,0,1,17.07,5,0,0,,,,,185.992
CID_86653488,Industrial,86653488,CH4NaO,55.032,,1,1,20.2,CO.[Na],PubChem,,,,Structure_PubChem,55.032,-0.7723,1,1,20.23,3,0,0,,,,,55.032
CID_86658592,Industrial,86658592,CH5IO,159.954,,2,1,20.2,CO.I,PubChem,,,,Structure_PubChem,159.954,0.2265,1,1,20.23,3,0,0,,,,,159.954
CID_86660805,Industrial,86660805,C3H8O,60.10,,0,1,17.1,[HH].CC(=O)C,PubChem,,,,Structure_PubChem,60.096,0.8413,0,1,17.07,4,0,0,,,,,60.096
CID_86664769,Industrial,86664769,C3H12O3,96.13,,3,3,41.5,CCO.CO.O,PubChem,,,,Structure_PubChem,96.126,-1.2176,2,2,71.96,6,0,0,,,,,96.126
CID_86671702,Industrial,86671702,CH4OZn,97.4,,1,1,20.2,CO.[Zn],PubChem,,,,Structure_PubChem,97.432,-0.394,1,1,20.23,3,0,0,,,,,97.432
CID_86677090,Industrial,86677090,CH4Cl2O,102.94,,1,1,20.2,CO.ClCl,PubChem,,,,Structure_PubChem,102.948,0.9875,1,1,20.23,4,0,0,,,,,102.948
CID_86727216,Industrial,86727216,CH7LiO3,74.0,,3,3,22.2,[Li+].CO.O.[OH-],PubChem,,,,Structure_PubChem,74.005,-4.389,1,2,81.73,5,0,0,,,,,74.005
CID_86733486,Industrial,86733486,CH7ClO2,86.52,,3,2,21.2,CO.O.Cl,PubChem,,,,Structure_PubChem,86.518,-0.7944,1,1,51.73,4,0,0,,,,,86.518
CID_86742833,Industrial,86742833,C2H6NaO,69.06,,1,1,20.2,CCO.[Na],PubChem,,,,Structure_PubChem,69.059,-0.3822,1,1,20.23,4,0,0,,,,,69.059
CID_86745698,Industrial,86745698,C2H6NiO,104.76,,1,1,20.2,CCO.[Ni],PubChem,,,,Structure_PubChem,104.762,-0.0039,1,1,20.23,4,0,0,,,,,104.762
CID_86746191,Industrial,86746191,C2H7KOS,118.24,,2,2,21.2,CCO.[SH-].[K+],PubChem,,,,Structure_PubChem,118.242,-3.2675,1,2,20.23,5,0,0,,,,,118.242
CID_86746192,Industrial,86746192,C2H8KOS,119.25,,2,2,21.2,CCO.S.[K],PubChem,,,,Structure_PubChem,119.25,-0.2694,1,1,20.23,5,0,0,,,,,119.25
CID_86748092,Industrial,86748092,CH4AgO2,155.910,,1,2,37.3,CO.O=[Ag],PubChem,,,,Structure_PubChem,155.909,-0.5128,1,2,37.3,4,0,0,,,,,155.909
CID_86756116,Industrial,86756116,C2H9NaO3,104.08,,3,3,22.2,CCO.O.[OH-].[Na+],PubChem,,,,Structure_PubChem,104.081,-3.9989,1,2,81.73,6,0,0,,,,,104.081
CID_87067195,Industrial,87067195,CH4NbO,124.948,,1,1,20.2,CO.[Nb],PubChem,,,,Structure_PubChem,124.948,-0.394,1,1,20.23,3,0,0,,,,,124.948
CID_87072283,Industrial,87072283,C3H6NdO,202.32,,0,1,17.1,CC(=O)C.[Nd],PubChem,,,,Structure_PubChem,202.32,0.5953,0,1,17.07,5,0,0,,,,,202.32
CID_87073783,Industrial,87073783,C4H11OZn-,140.5,,1,2,20.2,C[CH2-].CCO.[Zn],PubChem,,,,Structure_PubChem,140.521,0.8365,1,1,20.23,6,0,0,,,,,140.521
CID_87085418,Industrial,87085418,C2H7O3Ti,126.94,,2,3,57.5,CCO.O[Ti]=O,PubChem,,,,Structure_PubChem,126.942,-0.6797,2,2,57.53,6,0,0,,,,,126.942
CID_87087539,Industrial,87087539,C3H6OZr,149.30,,0,1,17.1,CC(=O)C.[Zr],PubChem,,,,Structure_PubChem,149.304,0.5928,0,1,17.07,5,0,0,,,,,149.304
CID_87087745,Industrial,87087745,CH4O3Pt,259.12,,1,3,54.4,CO.O=[Pt]=O,PubChem,,,,Structure_PubChem,259.118,-0.6316,1,3,54.37,5,0,0,,,,,259.118
CID_87112265,Industrial,87112265,CH4ClKO,106.59,,1,2,20.2,CO.[Cl-].[K+],PubChem,,,,Structure_PubChem,106.593,-6.3835,1,1,20.23,4,0,0,,,,,106.593
CID_87113958,Industrial,87113958,C3H6CeO,198.20,,0,1,17.1,CC(=O)C.[Ce],PubChem,,,,Structure_PubChem,198.196,0.5953,0,1,17.07,5,0,0,,,,,198.196
CID_87115453,Industrial,87115453,C3H6OW,241.92,,0,1,17.1,CC(=O)C.[W],PubChem,,,,Structure_PubChem,241.92,0.5928,0,1,17.07,5,0,0,,,,,241.92
CID_87115483,Industrial,87115483,C3H6OZn,123.5,,0,1,17.1,CC(=O)C.[Zn],PubChem,,,,Structure_PubChem,123.47,0.5928,0,1,17.07,5,0,0,,,,,123.47
CID_87115532,Industrial,87115532,C3H6OTa,239.03,,0,1,17.1,CC(=O)C.[Ta],PubChem,,,,Structure_PubChem,239.028,0.5928,0,1,17.07,5,0,0,,,,,239.028
CID_87118372,Industrial,87118372,C3H6OSr,145.70,,0,1,17.1,CC(=O)C.[Sr],PubChem,,,,Structure_PubChem,145.7,0.2145,0,1,17.07,5,0,0,,,,,145.7
CID_87124301,Industrial,87124301,CH4HfO,210.53,,1,1,20.2,CO.[Hf],PubChem,,,,Structure_PubChem,210.532,-0.394,1,1,20.23,3,0,0,,,,,210.532
CID_87136101,Industrial,87136101,C3H6NiO,116.77,,0,1,17.1,CC(=O)C.[Ni],PubChem,,,,Structure_PubChem,116.773,0.5928,0,1,17.07,5,0,0,,,,,116.773
CID_87139021,Industrial,87139021,CH4EuO,184.006,,1,1,20.2,CO.[Eu],PubChem,,,,Structure_PubChem,184.006,-0.3915,1,1,20.23,3,0,0,,,,,184.006
CID_87140001,Industrial,87140001,C3H6MoO,154.03,,0,1,17.1,CC(=O)C.[Mo],PubChem,,,,Structure_PubChem,154.02,0.5928,0,1,17.07,5,0,0,,,,,154.02
CID_87145326,Industrial,87145326,C3H6NbO,150.99,,0,1,17.1,CC(=O)C.[Nb],PubChem,,,,Structure_PubChem,150.986,0.5928,0,1,17.07,5,0,0,,,,,150.986
CID_87145436,Industrial,87145436,C3H6HfO,236.57,,0,1,17.1,CC(=O)C.[Hf],PubChem,,,,Structure_PubChem,236.57,0.5928,0,1,17.07,5,0,0,,,,,236.57
CID_87153730,Industrial,87153730,C3H6OYb,231.12,,0,1,17.1,CC(=O)C.[Yb],PubChem,,,,Structure_PubChem,231.12,0.5953,0,1,17.07,5,0,0,,,,,231.12
CID_87157837,Industrial,87157837,C3H6LaO,196.98,,0,1,17.1,CC(=O)C.[La],PubChem,,,,Structure_PubChem,196.986,0.5953,0,1,17.07,5,0,0,,,,,196.986
CID_87184954,Industrial,87184954,C2H6OZn,111.4,,1,1,20.2,CCO.[Zn],PubChem,,,,Structure_PubChem,111.459,-0.0039,1,1,20.23,4,0,0,,,,,111.459
CID_87201837,Industrial,87201837,CH4HgO,232.63,,1,1,20.2,CO.[Hg],PubChem,,,,Structure_PubChem,232.632,-0.394,1,1,20.23,3,0,0,,,,,232.632
CID_87215177,Industrial,87215177,C3H6HoO,223.01,,0,1,17.1,CC(=O)C.[Ho],PubChem,,,,Structure_PubChem,223.01,0.5953,0,1,17.07,5,0,0,,,,,223.01
CID_87220118,Industrial,87220118,C3H6OV,109.02,,0,1,17.1,CC(=O)C.[V],PubChem,,,,Structure_PubChem,109.024,0.5928,0,1,17.07,5,0,0,,,,,109.024
CID_87233356,Industrial,87233356,CH4O2Zr,139.26,,1,2,37.3,CO.O=[Zr],PubChem,,,,Structure_PubChem,139.265,-0.5128,1,2,37.3,4,0,0,,,,,139.265
CID_87233503,Industrial,87233503,CH5O3Ti,112.92,,2,3,57.5,CO.O[Ti]=O,PubChem,,,,Structure_PubChem,112.915,-1.0698,2,2,57.53,5,0,0,,,,,112.915
CID_87249809,Industrial,87249809,C5H11GaO,156.86,,0,1,17.1,CC(=O)C[Ga](C)C,PubChem,,,,Structure_PubChem,156.865,1.3298,0,1,17.07,7,0,2,,,,,156.865
CID_87258793,Industrial,87258793,C3H6OSc,103.03,,0,1,17.1,CC(=O)C.[Sc],PubChem,,,,Structure_PubChem,103.036,0.5928,0,1,17.07,5,0,0,,,,,103.036
CID_87266988,Industrial,87266988,C3H6INaO,207.97,,0,2,17.1,CC(=O)C.[Na+].[I-],PubChem,,,,Structure_PubChem,207.974,-5.3967,0,1,17.07,6,0,0,,,,,207.974
CID_87271796,Industrial,87271796,C3H6EuO,210.04,,0,1,17.1,CC(=O)C.[Eu],PubChem,,,,Structure_PubChem,210.044,0.5953,0,1,17.07,5,0,0,,,,,210.044
CID_87271839,Industrial,87271839,C3H6OTm,227.01,,0,1,17.1,CC(=O)C.[Tm],PubChem,,,,Structure_PubChem,227.014,0.5953,0,1,17.07,5,0,0,,,,,227.014
CID_87271847,Industrial,87271847,C3H6OSm,208.4,,0,1,17.1,CC(=O)C.[Sm],PubChem,,,,Structure_PubChem,208.44,0.5953,0,1,17.07,5,0,0,,,,,208.44
CID_87271919,Industrial,87271919,C3H6DyO,220.58,,0,1,17.1,CC(=O)C.[Dy],PubChem,,,,Structure_PubChem,220.58,0.5953,0,1,17.07,5,0,0,,,,,220.58
CID_87271920,Industrial,87271920,C3H6ErO,225.34,,0,1,17.1,CC(=O)C.[Er],PubChem,,,,Structure_PubChem,225.34,0.5953,0,1,17.07,5,0,0,,,,,225.34
CID_87271926,Industrial,87271926,C3H6GdO,215.33,,0,1,17.1,CC(=O)C.[Gd],PubChem,,,,Structure_PubChem,215.33,0.5953,0,1,17.07,5,0,0,,,,,215.33
CID_87271927,Industrial,87271927,C3H6OPm,202.99,,0,1,17.1,CC(=O)C.[Pm],PubChem,,,,Structure_PubChem,203.08,0.5953,0,1,17.07,5,0,0,,,,,203.08
CID_87272094,Industrial,87272094,C3H6OPr,198.99,,0,1,17.1,CC(=O)C.[Pr],PubChem,,,,Structure_PubChem,198.988,0.5953,0,1,17.07,5,0,0,,,,,198.988
CID_87282363,Industrial,87282363,C2H7IO,173.98,,2,1,20.2,CCO.I,PubChem,,,,Structure_PubChem,173.981,0.6166,1,1,20.23,4,0,0,,,,,173.981
CID_87302828,Industrial,87302828,C3H6O2V,125.02,,0,2,34.1,CC(=O)C.O=[V],PubChem,,,,Structure_PubChem,125.023,0.474,0,2,34.14,6,0,0,,,,,125.023
CID_87322778,Industrial,87322778,CH4HfO,210.53,,1,1,20.2,CO.[Hf],PubChem,,,,Structure_PubChem,210.532,-0.394,1,1,20.23,3,0,0,,,,,210.532
CID_87371342,Industrial,87371342,C4H8OZn,137.5,,0,3,17.1,[CH3-].CC(=O)[CH2-].[Zn+2],PubChem,,,,Structure_PubChem,137.497,0.8573,0,1,17.07,6,0,0,,,,,137.497
CID_87372704,Industrial,87372704,C5H11BiO,296.12,,0,1,17.1,CC(=O)C[Bi](C)C,PubChem,,,,Structure_PubChem,296.122,1.3298,0,1,17.07,7,0,2,,,,,296.122
CID_87383243,Industrial,87383243,CH4OPt,227.13,,1,1,20.2,CO.[Pt],PubChem,,,,Structure_PubChem,227.12,-0.394,1,1,20.23,3,0,0,,,,,227.12
CID_87415930,Industrial,87415930,C3H6AgO,165.95,,0,1,17.1,CC(=O)C.[Ag],PubChem,,,,Structure_PubChem,165.948,0.5928,0,1,17.07,5,0,0,,,,,165.948
CID_87420931,Industrial,87420931,C4H8OTi,119.97,,0,3,17.1,[CH3-].CC(=O)[CH2-].[Ti+2],PubChem,,,,Structure_PubChem,119.974,0.8573,0,1,17.07,6,0,0,,,,,119.974
CID_87451188,Industrial,87451188,CH4AuO,229.008,,1,1,20.2,CO.[Au],PubChem,,,,Structure_PubChem,229.009,-0.394,1,1,20.23,3,0,0,,,,,229.009
CID_87457906,Industrial,87457906,C3H6OPd,164.50,,0,1,17.1,CC(=O)C.[Pd],PubChem,,,,Structure_PubChem,164.5,0.5928,0,1,17.07,5,0,0,,,,,164.5
CID_87520315,Industrial,87520315,C3H5Cl2OTi-,175.84,,0,2,17.1,CC(=O)[CH2-].Cl[Ti]Cl,PubChem,,,,Structure_PubChem,175.845,1.786,0,1,17.07,7,0,0,,,,,175.845
CID_87524650,Industrial,87524650,CH4OPd,138.46,,1,1,20.2,CO.[Pd],PubChem,,,,Structure_PubChem,138.462,-0.394,1,1,20.23,3,0,0,,,,,138.462
CID_87535448,Industrial,87535448,C3H6OOs,248.3,,0,1,17.1,CC(=O)C.[Os],PubChem,,,,Structure_PubChem,248.31,0.5928,0,1,17.07,5,0,0,,,,,248.31
CID_87546866,Industrial,87546866,CH5CdClO,180.92,,2,1,20.2,CO.Cl.[Cd],PubChem,,,,Structure_PubChem,180.915,0.0278,1,1,20.23,4,0,0,,,,,180.915
CID_87586503,Industrial,87586503,C3H6BiO,267.06,,0,1,17.1,CC(=O)C.[Bi],PubChem,,,,Structure_PubChem,267.06,0.2145,0,1,17.07,5,0,0,,,,,267.06
CID_87606761,Industrial,87606761,C3H6Cl3OTi,212.30,,0,1,17.1,CC(=O)C.Cl[Ti](Cl)Cl,PubChem,,,,Structure_PubChem,212.306,2.6613,0,1,17.07,8,0,0,,,,,212.306
CID_87670850,Industrial,87670850,CH4CuOZn,161.0,,1,1,20.2,CO.[Cu].[Zn],PubChem,,,,Structure_PubChem,160.978,-0.3965,1,1,20.23,4,0,0,,,,,160.978
CID_87673116,Industrial,87673116,CH4CeO,172.158,,1,1,20.2,CO.[Ce],PubChem,,,,Structure_PubChem,172.158,-0.3915,1,1,20.23,3,0,0,,,,,172.158
CID_87675215,Industrial,87675215,CH5ClHfO,246.99,,2,1,20.2,CO.Cl.[Hf],PubChem,,,,Structure_PubChem,246.993,0.0278,1,1,20.23,4,0,0,,,,,246.993
CID_87683510,Industrial,87683510,CH4InO,146.860,,1,1,20.2,CO.[In],PubChem,,,,Structure_PubChem,146.86,-0.7723,1,1,20.23,3,0,0,,,,,146.86
CID_87694559,Industrial,87694559,C3H6LuO,233.05,,0,1,17.1,CC(=O)C.[Lu],PubChem,,,,Structure_PubChem,233.047,0.5953,0,1,17.07,5,0,0,,,,,233.047
CID_87708583,Industrial,87708583,CH4O2Zn,113.4,,1,2,21.2,CO.[O-2].[Zn+2],PubChem,,,,Structure_PubChem,113.431,-0.5128,1,1,48.73,4,0,0,,,,,113.431
CID_87708584,Industrial,87708584,CH4O2Zn,113.4,,1,2,37.3,CO.O=[Zn],PubChem,,,,Structure_PubChem,113.431,-0.5128,1,2,37.3,4,0,0,,,,,113.431
CID_87851459,Industrial,87851459,CH4OPtRu,328.2,,1,1,20.2,CO.[Ru].[Pt],PubChem,,,,Structure_PubChem,328.19,-0.3965,1,1,20.23,4,0,0,,,,,328.19
CID_87857778,Industrial,87857778,CH5ClOSb,190.26,,2,1,20.2,CO.Cl.[Sb],PubChem,,,,Structure_PubChem,190.263,-0.3505,1,1,20.23,4,0,0,,,,,190.263
CID_87919655,Industrial,87919655,C3H6ClOPt,288.61,,0,1,17.1,CC(=O)C.Cl[Pt],PubChem,,,,Structure_PubChem,288.611,1.2823,0,1,17.07,6,0,0,,,,,288.611
